product_name,product_review,user_rating
Scaled Up,"Good double IPA, more bitterness than I expected from a Trillium DIPA. I was not disappointed with its taste, but did not have the smell/aroma I was looking for. ",3.87
Scaled Up,"Look: .75 in head, Dark yellow to orange in color ",4.5
Scaled Up,Had this at the tap takeover at Rare Barrel as part of SFBW. Well ran. ,3.94
Dragonsaddle,"Not to be cliche, but this monster hides the alcohol content extremely well. Super juicy, big pillowy body, and doesn’t carry the sharpness you get from a lot of triples. Finishes clean. Outstanding.",4.88
Dragonsaddle,"Poured into a Hoof Teku. Smell is strong with lots of citrus coming through. Graperfruit, papaya, some orange. Taste follows suit. Absolutely excellent triple IPA. Unbelievably smooth, does not feel like 11.5% at all.",4.59
Dragonsaddle,"This is the upper echelon of of triple IPA’s. The aroma is full of citrus fruit and tropical notes, coming at my nose with waves of dank hops, lots of grapefruit, tangerine and sweet grassy notes. Flavor is super juicy and full of citrus with tangerine, mango, guava, pineapple, grapefruit, orange peel, faint lemon zest, some lactose sugar or a creamy essence, then it brings sweet malt, grains, floral notes and graham cracker. It hides the ABV masterfully and is a terrific representation of this style.",4.56
Dragonsaddle,"Poured into a snifter. Very hazy bright yellow color with a modest white head. Big tropical, grassy, and earthy aroma. Taste followed: pineapple, berries, mango, grass, and dank flavors. Smooth, full-bodied, and soft bitterness. One of my favorite TIPAs.",4.41
Dragonsaddle,"Amazing Triple IPA! Definitely one of the best I've ever drank! I was able to try this from a pretty old can, and even still it was hazy and super delicious. Very lucky to drink an all-time great!!",4.78
Dragonsaddle,Another awesome IPA from Hoof. ,5
Dragonsaddle,"Drinking from a 16oz can into glass. I have a hunch that perhaps this can has been sitting around for a while as the aroma and taste is very muted and borderline stale (dare I say). Even still its a tasty big beer, with a surprisingly thin body for 11.5%. Not top shelf worthy, at least not the can I drank from.",4.2
Dragonsaddle,"To me, this is about as close to a perfect beer. The best part is how hidden the alcohol is. Sure you can't crush a bunch of these but just one could be just enough. With it's limits, that makes perfect sense to me.",4.98
Dragonsaddle,"Tasted from can. Pours a cloudy yellow with nice fluffy white head. Aroma is big time tropical fruits. Lots of pineapple, mango, papaya and a hint of pine. Moderately bitter. Hides ABV extremely well. Huge tropical fruit flavor taste similar to aroma with some dank notes. Top notch imperial ipa.",4.94
Dragonsaddle,"Hazy as all get out, and mango fruit punch for days - I've had a lot from Hoof Hearted, but this is by far their masterpiece. Good luck believing it's a Triple IPA too, because it drinks like a single! One of my new favorites.",4.79
Dragonsaddle,The beer comes in a hazy medium gold color.,4.74
Dragonsaddle,"Pours a hazy golden color with pure white head. Aroma is lots of tropical fruit. Flavor follows the nose with big notes of papaya, mango and citrus. Has a bit of bitterness on the back end with a clean citrus peel aftertaste. Has a nice drinkable body and overall very delicious.",4.58
Dragonsaddle,From can. Pours a milky orange. Very impressive head for a trip/abv. Sticky lacing stays in place well. Minimal booze in the nose. Honeydew and grapefruit rind? Great smell anyhow. Very sweet to mask abv. Noticeable carb but an overall smooth finish. Nice and sticky. Solid beer.,4.46
Dragonsaddle,"Poured from the can into a tulip. Huge beer, but pretty easy drinking considering the ABV. Tropical fruit, minimal bitterness, solid mouthfeel. Really solid triple IPA!",4.29
Dragonsaddle,L: standard TIPA color nothing special looking but very good looking,4.99
Dragonsaddle,Surprisingly one of the better triple ipas out there. Not overly bitter and weedy/dank. ,4.38
Dragonsaddle,"For me, I have experienced all of the hoof hearted beers I have wanted to sample. This.... this is the best by far. It is absolutely delicious with every sip you take. It has only gotten better with age. I can't really describe it too much. The aroma is pineapple, mango, peach, orange. The taste is straight juice with some hop bitterness. And the alcohol is covered so well that I can't even seem to distinguish where it begins and ends. It is one of the best examples of what this brewery can do and one of the best beers I have had all year. I truly love this beer and the 16.99 I paid for the four pack (x3 because I bought 3 total 4 packs) is well worth it. I think they have finally found there stride at hoof. I had roller blabe and didn't enjoy it till I waited 5 weeks post batch. South of Eleven was excellent. I really liked Konkey Dong. And this beer... this beer is truly why I drink the style. I just absolutely love it! I hope they can brew it more then once a year, but if that is the case... I will be back next year! Great job Hoof. You have finally made me want to consistently go to every release!",4.75
Dragonsaddle,fresh can drank on 11/5/2016,4.5
Dragonsaddle,1 PINT can,4.4
Dragonsaddle,L: Pours a dark gold with a nice head that stays around a bit.,4.79
Dragonsaddle,"First beer I've given a 5 across the board..best IPA I've had to date, this is a deceptive beer it drinks like a TH double IPA but is so slam packed with fruity hops and more hazy..oh yeah and it's 11.5%, I've never tried a beer that hides it's booze content this well, a hazy delight.",5
Dragonsaddle,"L - not so sure about this label. Muscular humanoid topless dragon with a classic male stripper bow tie... and that's it. But then he's got a guitar in one hand and a wizard RPG character riding him. I have no idea. Pours a neon radioactive grassy orange green right out of the can. Damn! Murky, swampy... the color of dragon scales?",4.74
Dragonsaddle,This is an absolute dream to drink. 11.5% ABV that is completely hidden. Huge burst of tropical fruit with the perfect amount of pine. Seak out if you can. World class IIIPA,4.83
Dragonsaddle,"Tried it from the can and also poured into a snifter for review purposes. Really really cloudy beer, dirty yellow with almost a brownish tint. Very healthy lacing, but I can't tell how active the carbonation is because it is so cloudy. A gigantic juicy hop bomb on the nose. I could just keep smelling this thing if it didn't taste so damn good as well. Big juicy hop characteristics for the taste. It doesn't present much in the way of bitterness, maybe just a little at the end, but it's very citrusy with a slight sharp zesty tanginess that hits the center of the tongue. For a beer that is almost 12%, the alcohol is hidden rather well. This is a really outstanding beer.",4.69
Dragonsaddle,"L: Hazy, dark OJ hues with an ample white fluffy head",4.71
Madagascar,"Picked this up in Jenks, OK; thrilled to find it...",4.41
Madagascar,A barrel-aged milk stout is piqued my interest. The beer is 50 degrees and served in a tulip glass. The beer produced a one-finger dark brown head. The beer's head was airy and creamy. The retention on the head was feeble. The color of the beer is SRM 36 a deep brown nearly black. The clarity of the beer is opaque. The head dissipated to a ring around the glass. ,4.47
Madagascar,"
A bit too boozy for me to truly love, but a fine vanilla-forward treat.",4
Madagascar,"
If you like vanilla beans you should go out and find this beer ASAP. This beer captures a massive amount of vanilla bean flavor while still showcasing great roast grains and a bourbon barrel underneath. A wonderful compliment to the battle for Winterfell.",4.49
Madagascar,"L -- 1,000 lumens passed through the glass reveals a very dark brown body with total clarity. Scant half finger of mocha colored head produced with moderate pour. Minimal retention or lacing",4.36
Madagascar,Tasted from a KBBS teku on 4-7-19. The booze in the aroma was stronger than the booze in the taste. The vanilla flavor was nicely prevalent. Medium carbonation. I think with a bit more bourbon heat this would be even better.,4.15
Madagascar,Let this guy warm up. ,4.19
Madagascar,"man oh man have i been wanting to try this one. finally grabbed a bomber of the most recent batch, poured into a tulip a dark, dark liquid with a brown little ring of a head that is now just a slim bit of bubbles on the edge. the first sniff of this i know there's something special. bourbon, vanilla, chocolate and toffee all blend together beautifully. just the right amount of sweetness, absolute heaven. flavor is more subdued, with vanilla powering in over a chocolate milk base, with a swig of bourbon making its way in from time to time. sweet but never overwhelming, making it smooth enough to drink as fast as you want. its full bodied but thin at the same time, drinks not too much different from the rest of their stouts. but the overall experience here is something to be cherished. happy i've enjoyed this one finally",4.5
Madagascar,"Finally got to try this. Good amount of vanilla in this, with hints of chocolate. My old complaint with it is that the body is a bit weird. I think maybe because it's a milk stout instead of a RIS? Also, there's quite a bit more carbonation than I normally like. ",4.1
Madagascar,"Absolutely beautiful right from the pour. A solid finger of dark brown foam sits atop an inviting, ebony black brew. Head retention is very good for the style.",4.59
Madagascar,I should start by admitting that I am a vanilla junkie. There is a perfect amount of vanilla flavor In this and it perfectly balances the bourbon barrel flavor from dominating. Great job!,5
